Date,CATY,SP500,CATY_excess,SP500_excess
2020-10-19,0.03724321242419881,-0.0052873623147698945,0.03644247518419408,-0.006088099554774629
2020-10-26,-0.02888969002923092,-0.05639478895554584,-0.029690427269235653,-0.05719552619555057
2020-11-02,0.0033999255229830716,0.07323636476579076,0.0025991882829783375,0.07243562752578603
2020-11-09,0.16984310800897595,0.021573231684131056,0.16904237076897122,0.02077249444412632
2020-11-16,0.04091240279172914,-0.007701174018748924,0.04011166555172441,-0.008501911258753658
2020-11-23,0.05669559010917924,0.02271515083637543,0.055894852869174505,0.021914413596370697
2020-11-30,0.003291446436763712,0.016702631110292687,0.002490709196758978,0.015901893870287953
2020-12-07,0.000696919181872202,-0.00964017256003924,-0.00010381805813253209,-0.010440909800043974
2020-12-14,0.012918349715074218,0.012542774224865827,0.012117612475069484,0.011742036984861093
2020-12-21,0.030084776700722404,-0.001711823084015518,0.02928403946071767,-0.002512560324020252
2020-12-28,0.021904782230584452,0.014315190390337795,0.021104044990579718,0.013514453150333061
2021-01-04,0.08480906598080207,0.018266396002356355,0.08400832874079733,0.01746565876235162
2021-01-11,0.04782357861024211,-0.014754157903199783,0.04702284137023738,-0.015554895143204517
2021-01-18,0.006285713347063071,0.019430762476779773,0.005484976107058337,0.01863002523677504
2021-01-25,-0.08147748450373404,-0.03312012886709159,-0.08227822174373878,-0.033920866107096326
2021-02-01,0.06978146948369313,0.046467134149760225,0.06898073224368839,0.04566639690975549
2021-02-08,0.034272787089074885,0.012349395017328568,0.03347204984907015,0.011548657777323834
2021-02-15,0.031533974871571946,-0.0071464629041616545,0.030733237631567212,-0.007947200144166389
2021-02-22,-0.024870290381378557,-0.02446049477674006,-0.02567102762138329,-0.025261232016744795
2021-03-01,0.123376229356853,0.008078936764876365,0.12257549211684826,0.007278199524871631
2021-03-08,0.07079814951090202,0.026392954609087305,0.06999741227089729,0.02559221736908257
2021-03-15,-0.03584119535352692,-0.00766862344113739,-0.036641932593531656,-0.008469360681142124
2021-03-22,-0.03278671972786906,0.0157010911739901,-0.0335874569678738,0.014900353933985366
2021-03-29,-0.009787639930753489,0.01140511296388702,-0.010588377170758223,0.010604375723882287
2021-04-05,-0.002169742989385326,0.02709781269654865,-0.00297048022939006,0.026297075456543917
2021-04-12,-0.002899494781443024,0.013725637676089475,-0.003700232021447758,0.01292490043608474
2021-04-19,-0.0007267140068933919,-0.0012663554383812725,-0.001527451246898126,-0.0020670926783860066
2021-04-26,-0.018429010528200784,0.00023922472499671166,-0.01922974776820552,-0.0005615125150080225
2021-05-03,0.0419961737442649,0.0123004270915128,0.04119543650426016,0.011499689851508066
2021-05-10,0.02038860876804427,-0.013880356906983082,0.019587871528039535,-0.014681094146987816
2021-05-17,-0.02671880051107589,-0.004310225320526495,-0.027519537751080625,-0.005110962560531229
2021-05-24,-0.005013286870935052,0.011610112368395376,-0.005814024110939786,0.010809375128390641
2021-05-31,0.024305092286101226,0.006132159785514846,0.023504355046096492,0.005331422545510112
2021-06-07,-0.02596165246613713,0.0041489977565030145,-0.026762389706141865,0.0033482605164982804
2021-06-14,-0.07172287665617916,-0.019067896712139487,-0.07252361389618389,-0.01986863395214422
2021-06-21,0.06525696213249854,0.027421424628701452,0.06445622489249381,0.026620687388696718
2021-06-28,-0.04704734660346688,0.016735497738418426,-0.04784808384347161,0.01593476049841369
2021-07-05,-0.019285077431346553,0.00395418592190433,-0.020085814671351288,0.0031534486818995955
2021-07-12,-0.025956832131160956,-0.00970114779147857,-0.02675756937116569,-0.010501885031483305
2021-07-19,-0.0013458729453932339,0.01955783464364358,-0.002146610185397968,0.018757097403638845
2021-07-26,0.020754447005934207,-0.003746840464106227,0.019953709765929473,-0.004547577704110961
2021-08-02,0.0509638566489532,0.009387443770432657,0.050163119408948464,0.008586706530427923
2021-08-09,-0.008794047750036005,0.007095647113089409,-0.009594784990040739,0.006294909873084675
2021-08-16,-0.0068438406267740115,-0.005893034495299876,-0.007644577866778746,-0.00669377173530461
2021-08-23,0.02884115352530703,0.015242059068612868,0.028040416285302294,0.014441321828608134
2021-08-30,-0.005061731791723201,0.005779090630512185,-0.005862469031727935,0.004978353390507451
2021-09-06,0.010555112343579198,-0.016944389986780495,0.009754375103574464,-0.01774512722678523
2021-09-13,-0.010693738304687006,-0.005739460389093565,-0.01149447554469174,-0.006540197629098299
2021-09-20,0.029160298333191115,0.00507326768269345,0.02835956109318638,0.004272530442688716
2021-09-27,0.031509599360241,-0.02209412719567272,0.03070886212023627,-0.022894864435677453
2021-10-04,0.001894304327188845,0.007872272088387922,0.0010935670871841108,0.0070715348483831875
2021-10-11,-0.03167078769663123,0.01822456841991027,-0.032471524936635965,0.017423831179905536
2021-10-18,0.048816170448017004,0.016444575874765777,0.04801543320801227,0.015643838634761043
2021-10-25,-0.018152358315737693,0.013307219469797626,-0.018953095555742427,0.012506482229792892
2021-11-01,0.06352214723424887,0.020009185927887918,0.06272140999424414,0.019208448687883184
2021-11-08,-0.008468876551549043,-0.003124980185625681,-0.009269613791553777,-0.003925717425630415
2021-11-15,-0.002022910680487433,0.0032266382579302366,-0.002823647920492167,0.0024259010179255025
2021-11-22,-0.03153151300014101,-0.021996748505574315,-0.03233225024014574,-0.02279748574557905
2021-11-29,0.000928775566739759,-0.012229507548633944,0.0001280383267350249,-0.013030244788638679
2021-12-06,0.02715352683007577,0.03824887395565546,0.026352789590071035,0.037448136715650726
2021-12-13,-0.050820374307582905,-0.019392931785886303,-0.05162111154758764,-0.020193669025891037
2021-12-20,0.016086403294349516,0.022756566023862668,0.015285666054344782,0.021955828783857934
2021-12-27,0.015831523733158326,0.008546748032581375,0.015030786493153592,0.007746010792576641
2022-01-03,0.07699474813531837,-0.018704788181950538,0.07619401089531364,-0.019505525421955272
2022-01-10,0.013174866967034848,-0.003031771904682512,0.012374129727030114,-0.003832509144687246
2022-01-17,-0.07461105996253803,-0.056812925721793084,-0.07541179720254276,-0.05761366296179782
2022-01-24,0.027182939458250566,0.007710463694771796,0.02638220221824583,0.006909726454767062
2022-01-31,0.05382361665397828,0.015496843527338822,0.053022879413973545,0.014696106287334088
2022-02-07,0.012555890514854173,-0.018195557489162795,0.01175515327484944,-0.01899629472916753
2022-02-14,0.01029844552553083,-0.015789930243801376,0.009497708285526096,-0.01659066748380611
2022-02-21,-0.018306701708136974,0.008227374971453427,-0.01910743894814171,0.007426637731448693
2022-02-28,-0.048385920872485166,-0.012721605236129307,-0.0491866581124899,-0.013522342476134042
2022-03-07,0.015253463224706776,-0.028774265621690165,0.014452725984702042,-0.0295750028616949
2022-03-14,0.029827687582314466,0.06155827115194179,0.029026950342309732,0.060757533911937056
2022-03-21,0.004934511599563818,0.01791122338348039,0.004133774359559084,0.017110486143475656
2022-03-28,-0.049530252060093316,0.000616281680495101,-0.05033098930009805,-0.0001844555595096331
2022-04-04,-0.04694508048360624,-0.012666487717779784,-0.04774581772361097,-0.013467224957784518
2022-04-11,-0.0042424997762906536,-0.021319959090500107,-0.005043237016295388,-0.02212069633050484
2022-04-18,0.02508866816401123,-0.027503150280612898,0.024287930924006496,-0.028303887520617632
2022-04-25,-0.07434755175016061,-0.032738019375660454,-0.07514828899016535,-0.03353875661566519
2022-05-02,0.00024948726305518143,-0.0020790119062517043,-0.0005512499769495527,-0.0028797491462564384
2022-05-09,-0.017456332718890022,-0.02411878596973216,-0.018257069958894756,-0.024919523209736893
2022-05-16,-0.024111902179782763,-0.03045058101173459,-0.024912639419787497,-0.031251318251739324
2022-05-23,0.08010390433685921,0.06584373651241293,0.07930316709685448,0.0650429992724082
2022-05-30,0.016479151478942633,-0.011952218369117418,0.0156784142389379,-0.012752955609122152
2022-06-06,-0.055674912734021365,-0.05054835286161996,-0.0564756499740261,-0.051349090101624695
2022-06-13,-0.034412799440664665,-0.05794107281653571,-0.0352135366806694,-0.058741810056540444
2022-06-20,0.03721177487615979,0.06446536357442745,0.03641103763615505,0.06366462633442271
2022-06-27,0.007073937106200079,-0.022089891538061512,0.006273199866195345,-0.022890628778066247
2022-07-04,-0.0015051427130448047,0.01935775558583841,-0.002305879953049539,0.018557018345833676
2022-07-11,-0.007788862467853264,-0.009288648911272679,-0.008589599707857998,-0.010089386151277413
2022-07-18,0.03595861526465538,0.02548948864230627,0.035157878024650646,0.024688751402301534
2022-07-25,0.019310550800454074,0.042573425897691974,0.01850981356044934,0.04177268865768724
2022-08-01,0.008633287460832806,0.0036074711952025496,0.007832550220828072,0.0028067339551978154
2022-08-08,0.054683605725977635,0.03255820911591689,0.0538828684859729,0.03175747187591216
2022-08-15,0.011271397295852914,-0.01207198884476135,0.01047066005584818,-0.012872726084766084
2022-08-22,-0.03187699566823332,-0.04039751143398784,-0.032677732908238055,-0.04119824867399258
2022-08-29,-0.049044344863408695,-0.0328760677911033,-0.04984508210341343,-0.03367680503110804
2022-09-05,0.028633976508462,0.03646549853988823,0.027833239268457266,0.035664761299883496
2022-09-12,-0.00830364780493098,-0.04770416785639919,-0.009104385044935714,-0.04850490509640393
2022-09-19,-0.031579078989999454,-0.04649748253405572,-0.03237981623000419,-0.04729821977406046
2022-09-26,-0.04990105818386892,-0.029137059931369835,-0.05070179542387365,-0.02993779717137457
2022-10-03,0.05850208337146379,0.015071254944950097,0.05770134613145905,0.014270517704945362
2022-10-10,0.04642619853473562,-0.01554811304257353,0.045625461294730885,-0.016348850282578264
2022-10-17,-0.023239508668707165,0.04735601827577951,-0.0240402459087119,0.046555281035774776
2022-10-24,0.08099012227871372,0.039520367355605934,0.08018938503870898,0.0387196301156012
2022-10-31,-0.008670423000329608,-0.03345501166487319,-0.009471160240334342,-0.034255748904877925
2022-11-07,0.043731756377935804,0.05897810132015491,0.04293101913793107,0.05817736408015017
2022-11-14,-0.029007486603506383,-0.006909673904210933,-0.029808223843511117,-0.0077104111442156675
2022-11-21,0.017924378798663376,0.015327822569994876,0.017123641558658642,0.014527085329990141
2022-11-28,0.009347937898009695,0.011321031826595274,0.008547200658004961,0.01052029458659054
2022-12-05,-0.06676150509862488,-0.03372548812685794,-0.06756224233862962,-0.03452622536686267
2022-12-12,-0.07091370753918935,-0.02084693848424035,-0.07171444477919409,-0.021647675724245086
2022-12-19,0.028779110887605652,-0.001957251879951105,0.027978373647600918,-0.0027579891199558393
2022-12-26,-0.007784165550887123,-0.001383697615177426,-0.008584902790891857,-0.00218443485518216
2023-01-02,0.022554291717982622,0.014475863556452584,0.021753554477977888,0.01367512631644785
2023-01-09,0.03668198129463418,0.0267029194983055,0.035881244054629446,0.025902182258300765
2023-01-16,-0.021739065226678234,-0.006621501363255677,-0.022539802466682968,-0.0074222386032604115
2023-01-23,-0.001654972791661713,0.024656321290850824,-0.002455710031666447,0.02385558405084609
2023-01-30,0.0729340666439191,0.01619431255800552,0.07213332940391437,0.015393575318000785
2023-02-06,-0.032884539967793724,-0.011125406081630485,-0.03368527720779846,-0.011926143321635219
2023-02-13,0.02327699268014527,-0.0027796074660193515,0.022476255440140536,-0.0035803447060240856
2023-02-20,-0.02252449375407173,-0.026733915279747333,-0.023325230994076462,-0.027534652519752068
2023-02-27,-0.01566559645629717,0.01904259220858573,-0.016466333696301905,0.018241854968580995
2023-03-06,-0.10044384482421542,-0.04549337300760414,-0.10124458206422016,-0.04629411024760888
2023-03-13,-0.06595681052664715,0.014255734926430508,-0.06675754776665188,0.013454997686425774
2023-03-20,-0.05115382915186961,0.01387671553855152,-0.051954566391874346,0.013075978298546787
2023-03-27,0.011426968901938395,0.03483264090303373,0.01062623166193366,0.034031903663028995
2023-04-03,-0.039107807478321766,-0.001043980376591036,-0.0399085447183265,-0.0018447176165957702
2023-04-10,-0.010551697120421144,0.00794639661494867,-0.011352434360425878,0.007145659374943936
2023-04-17,0.011882882660660732,-0.0009957649895496745,0.011082145420655998,-0.0017965022295544086
2023-04-24,-0.04034905862280702,0.008699597623232913,-0.041149795862811755,0.007898860383228179
2023-05-01,-0.07059949107532026,-0.007969814131357,-0.071400228315325,-0.008770551371361734
2023-05-08,-0.0479404951815553,-0.0029422597461469246,-0.04874123242156003,-0.0037429969861516588
2023-05-15,0.07304950542713629,0.016464254102122267,0.07224876818713155,0.015663516862117532
2023-05-22,0.019828303062806363,0.0032133299554173433,0.01902756582280163,0.0024125927154126092
2023-05-29,0.05640256268517185,0.018290532119661584,0.05560182544516712,0.01748979487965685
2023-06-05,0.061104068816336676,0.003850612077542559,0.06030333157633194,0.003049874837537825
2023-06-12,-0.0055538773629661975,0.025757987929439397,-0.006354614602970932,0.024957250689434662
2023-06-19,-0.07436809838162706,-0.013892395391790768,-0.07516883562163179,-0.014693132631795502
2023-06-26,0.022229296070335414,0.02346873463007748,0.02142855883033068,0.022667997390072747
2023-07-03,0.024231176712285807,-0.011556246624838229,0.023430439472281073,-0.012356983864842963
2023-07-10,0.01607519019082093,0.024203439874348476,0.015274452950816197,0.02340270263434374
2023-07-17,0.06388062767255454,0.006862827974119634,0.0630798904325498,0.0060620907341149
2023-07-24,0.07379356169957263,0.010116115260186298,0.0729928244595679,0.009315378020181564
2023-07-31,0.0,-0.022740062318268972,-0.0008007372400047341,-0.023540799558273706
2023-08-07,-0.03396935648358046,-0.003121904306016665,-0.034770093723585194,-0.003922641546021399
2023-08-14,-0.050581607191066524,-0.021133241759744292,-0.05138234443107126,-0.021933978999749026
2023-08-21,-0.016809041461319674,0.008238533065539233,-0.017609778701324408,0.007437795825534499
2023-08-28,0.06288030403145761,0.02498123107730188,0.06207956679145288,0.024180493837297146
2023-09-04,0.011410700020360487,-0.012905835528422172,0.010609962780355753,-0.013706572768426906
2023-09-11,0.011703947110677904,-0.0016086204970128248,0.01090320987067317,-0.002409357737017559
2023-09-18,-0.06322293862332995,-0.029269753808731536,-0.06402367586333468,-0.03007049104873627
2023-09-25,-0.0017233169051106279,-0.007409677984122731,-0.002524054145115362,-0.008210415224127465
2023-10-02,-0.0025893208062734985,0.004769113290182592,-0.0033900580462782326,0.0039683760501778576
2023-10-09,-0.012114240894382289,0.0044748253815132255,-0.012914978134387023,0.0036740881415084914
2023-10-16,-0.025985133544994432,-0.023942906998561386,-0.026785870784999166,-0.02474364423856612
2023-10-23,0.0032972799603736558,-0.025280774192355193,0.0024965427203689217,-0.026081511432359927
2023-10-30,0.11233938528695409,0.058525155549315144,0.11153864804694935,0.05772441830931041
2023-11-06,-0.06097229075323829,0.013055519455784648,-0.061773027993243024,0.012254782215779914
2023-11-13,0.06893600006233891,0.022372459914456355,0.06813526282233417,0.02157172267445162
2023-11-20,-0.01926672673351637,0.010039792473817144,-0.020067463973521105,0.00923905523381241
2023-11-27,0.04884026069824321,0.007740164206200939,0.048039523458238476,0.006939426966196205
2023-12-04,0.048759105773845235,0.0021199170822086,0.0479583685338405,0.0013191798422038659
2023-12-11,0.1076614329461858,0.024937140433203497,0.10686069570618106,0.024136403193198763
2023-12-18,0.007233350773260039,0.007509751005209564,0.006432613533255305,0.00670901376520483
2023-12-25,0.00022446411114462883,0.0031969250366779,-0.0005762731288601053,0.002396187796673166
2024-01-01,-0.023334148260386822,-0.015218538723822839,-0.024134885500391556,-0.016019275963827573
2024-01-08,-0.01791877575545242,0.018434195278394405,-0.018719512995457155,0.01763345803838967
2024-01-15,-0.0011695561481650518,0.011701916571980497,-0.001970293388169786,0.010901179331975763
2024-01-22,0.011007096967678098,0.010570695054273438,0.010206359727673364,0.009769957814268704
2024-01-29,-0.0713458577987276,0.013829495062599007,-0.07214659503873233,0.013028757822594272
2024-02-05,-0.008231617497816535,0.013713520900997533,-0.009032354737821269,0.0129127836609928
2024-02-12,0.014839245726047334,-0.004185731464101616,0.0140385084860426,-0.0049864687041063505
2024-02-19,-0.022304970029793036,0.016627473672638393,-0.02310570726979777,0.01582673643263366
2024-02-26,-0.01673001402889729,0.009487556062438784,-0.017530751268902023,0.00868681882243405
2024-03-04,0.05402235252994081,-0.002606565697850116,0.053221615289936075,-0.0034073029378548503
2024-03-11,-0.0668640907737088,-0.0012881532121825634,-0.06766482801371354,-0.0020888904521872975
2024-03-18,-0.021152729189761077,0.022882211492585736,-0.02195346642976581,0.022081474252581
2024-03-25,0.021880041403418815,0.0038535016368612673,0.02107930416341408,0.0030527643968565332
2024-04-01,-0.03198517645290433,-0.00951787623145961,-0.03278591369290906,-0.010318613471464344
2024-04-08,-0.03768427714680955,-0.01555042328705536,-0.03848501438681429,-0.016351160527060093
2024-04-15,0.021566404259909522,-0.030483637073390857,0.020765667019904788,-0.03128437431339559
2024-04-22,-0.026666558702046372,0.026721126460954592,-0.027467295942051106,0.025920389220949858
2024-04-29,0.040239583575501614,0.005456920904901352,0.03943884633549688,0.004656183664896618
2024-05-06,0.03319591717344128,0.018505074504980845,0.032395179933436546,0.01770433726497611
2024-05-13,0.006638531091394118,0.015430744567456633,0.0058377938513893834,0.0146300073274519
2024-05-20,-0.04405173585179922,0.00027345304070114373,-0.04485247309180396,-0.0005272841993035904
2024-05-27,0.016556405227317716,-0.005129478674975041,0.015755667987312982,-0.005930215914979775
2024-06-03,-0.0008814549339364319,0.013165388949644363,-0.001682192173941166,0.012364651709639629
2024-06-10,-0.03455852135562654,0.015823829775731824,-0.03535925859563127,0.01502309253572709
2024-06-17,0.024147823683163594,0.006079243489500952,0.02334708644315886,0.005278506249496218
2024-06-24,0.046324552980835376,-0.00075762571413307,0.04552381574083064,-0.0015583629541378041
2024-07-01,-0.03844110994606054,0.0195422309612312,-0.03924184718606527,0.018741493721226465
2024-07-08,0.08574577212036871,0.008650711895386687,0.08494503488036398,0.007849974655381953
2024-07-15,0.06653120035838644,-0.01965150805152971,0.06573046311838171,-0.020452245291534443
2024-07-22,0.0771428829747538,-0.008337856919845565,0.07634214573474907,-0.0091385941598503
2024-07-29,-0.10366931174578986,-0.020615126495082348,-0.1044700489857946,-0.021415863735087082
2024-08-05,0.0,-0.00044886849066483325,-0.0008007372400047341,-0.0012496057306695674
2024-08-12,0.05326748947107873,0.03931204110795594,0.052466752231074,0.03851130386795121
2024-08-19,0.049871369539780996,0.014468175411846751,0.04907063229977626,0.013667438171842017
2024-08-26,-0.018956361404713795,0.0024473813444236825,-0.01975709864471853,0.0016466441044189484
2024-09-02,-0.03597813832646446,-0.04248636509769299,-0.036778875566469194,-0.043287102337697725
2024-09-09,0.005703437658041377,0.04023358038012925,0.004902700418036643,0.03943284314012452
2024-09-16,0.025047149359246346,0.013602828445432147,0.02424641211924161,0.012802091205427413
2024-09-23,-0.018672150176311852,0.006246349160899944,-0.019472887416316587,0.00544561192089521
2024-09-30,-0.001174543162271502,0.002248086501337898,-0.001975280402276236,0.001447349261333164
2024-10-07,0.03621826647392545,0.011121402259480995,0.03541752923392072,0.01032066501947626
2024-10-14,0.04493868846743121,0.008536523208438895,0.044137951227426475,0.007735785968434161
2024-10-21,-0.02628150042625743,-0.009642453103212434,-0.027082237666262166,-0.010443190343217168
2024-10-28,0.02453720184651731,-0.013656796157722972,0.023736464606512575,-0.014457533397727707
2024-11-04,0.11278027854272454,0.04656127696358747,0.11197954130271981,0.04576053972358274
2024-11-11,0.013108937086455663,-0.02083547454626511,0.012308199846450929,-0.021636211786269843
2024-11-18,0.019891941043756356,0.016815894163118683,0.019091203803751622,0.01601515692311395
2024-11-25,-0.015148737061450923,0.010560638313883874,-0.015949474301455657,0.00975990107387914
2024-12-02,-0.004564023603604417,0.009596566834872311,-0.005364760843609151,0.008795829594867577
2024-12-09,-0.016912791120369586,-0.006433241162641545,-0.01771352836037432,-0.0072339784026462794
2024-12-16,-0.06090568237727356,-0.019870758689518042,-0.061706419617278296,-0.020671495929522776
2024-12-23,0.011581281407901711,0.006742666807504127,0.010780544167896977,0.005941929567499393
2024-12-30,-0.01040783439747417,-0.004751363233422845,-0.011208571637478904,-0.005552100473427579
2025-01-06,-0.041228449389647204,-0.019424611585417084,-0.04202918662965194,-0.02022534882542182
2025-01-13,0.06033353311267775,0.029109138782370536,0.05953279587267302,0.028308401542365802
2025-01-20,-0.031450487599235966,0.017439720677851378,-0.0322512248392407,0.016638983437846644
2025-01-27,0.014526756352566172,-0.00995050954996024,0.013726019112561438,-0.010751246789964974
2025-02-03,-0.015161112948718913,-0.002406999269663257,-0.015961850188723647,-0.003207736509667991
2025-02-10,-0.004062355827850528,0.014709557266100237,-0.004863093067855262,0.013908820026095503
2025-02-17,-0.015457303935485278,-0.01659953291454397,-0.016258041175490012,-0.017400270154548703
2025-02-24,0.023767965390936174,-0.009750310396601236,0.02296722815093144,-0.01055104763660597
2025-03-03,-0.0415192108311534,-0.03095134850743131,-0.04231994807115813,-0.03175208574743604
2025-03-10,-0.029102271013766834,-0.022747954917210822,-0.029903008253771568,-0.023548692157215556
2025-03-17,-0.0020753300815573583,0.005075442811040665,-0.0028760673215620924,0.0042747055710359305
2025-03-24,-0.015018423529740033,-0.015283493477260546,-0.015819160769744767,-0.01608423071726528
2025-03-31,-0.10626316362036181,-0.09081980250687571,-0.10706390086036655,-0.09162053974688045
2025-04-07,-0.020472457745512873,0.05701127705953479,-0.021273194985517607,0.05621053981953006
2025-04-14,0.03510196452378711,-0.015039018455756392,0.034301227283782376,-0.015839755695761126
2025-04-21,0.0921561473256558,0.04590640328977713,0.09135541008565107,0.0451056660497724
2025-04-28,0.017776807223250035,0.02922241183212959,0.0169760699832453,0.028421674592124857
2025-05-05,0.0,-0.004705700522912859,-0.0008007372400047341,-0.005506437762917593
2025-05-12,0.02980904380001559,0.052734004307985805,0.029008306560010855,0.05193326706798107
2025-05-19,-0.03098144863379393,-0.026107777894873285,-0.03178218587379866,-0.02690851513487802
2025-05-26,0.00023335040775340765,0.018761588414845765,-0.0005673868322513265,0.01796085117484103
2025-06-02,0.04345482877945561,0.014999081946761805,0.04265409153945088,0.014198344706757071
2025-06-09,-0.024566223444426716,-0.003898040945949144,-0.02536696068443145,-0.004698778185953878
2025-06-16,-0.000924121250671317,-0.001527591867711675,-0.0017248584906760511,-0.0023283291077164092
2025-06-23,0.056197934569536256,0.034389324419234146,0.05539719732953152,0.03358858717922941
2025-06-30,0.05036133725056735,0.01721676191325927,0.04956060001056262,0.016416024673254537
2025-07-07,0.0027099537639359017,-0.0031213576805608767,0.0019092165239311676,-0.003922094920565611
2025-07-14,0.0020790319590280326,0.005917175456288115,0.0012782947190232985,0.005116438216283381
2025-07-21,-0.032780122860819993,0.01458681281834906,-0.03358086010082473,0.013786075578344326
2025-07-28,-0.03839549752317806,-0.023577845655760266,-0.03919623476318279,-0.024378582895765
2025-08-04,0.012714745249329473,0.024277042739179855,0.01191400800932474,0.02347630549917512
2025-08-11,0.04185014181864721,0.009445195991867106,0.04104940457864248,0.008644458751862372
2025-08-18,0.06025375377655218,0.0026528500233549135,0.05945301653654744,0.0018521127833501794
2025-08-25,-0.004785696288904684,-0.0010283722000641315,-0.005586433528909418,-0.0018291094400688657
2025-09-01,0.0013427080503001232,0.003287829769325956,0.0005419708102953891,0.002487092529321222
2025-09-08,-0.010273938916275593,0.015858989286816394,-0.011074676156280328,0.01505825204681166
2025-09-15,0.002238970241402072,0.012160737717160197,0.0014382330013973377,0.011360000477155463
2025-09-22,-0.013200680416775024,-0.0031000228667991125,-0.014001417656779758,-0.0039007601068038467
2025-09-29,-0.005762477431932256,0.010850857448513995,-0.00656321467193699,0.010050120208509261
2025-10-06,-0.04077833087771909,-0.024312891333376663,-0.04157906811772383,-0.025113628573381397
